fbherald.com,Fort Bend Herald,Rosenberg,Texas,5463,"Hartman Newspapers LP",BLOX,http://www.fbherald.com/,http://www.fbherald.com/search/?f=rss&t=article&l=10,11818,1892,11818|1233|321
fdlreporter.com,The Fond du Lac Reporter,Fond Du Lac,Wisconsin,4953,"Gannett",Presto,https://www.fdlreporter.com/,https://rssfeeds.fdlreporter.com/fonddulac/home&x=1,4000,1856,4000||322
fergusfallsjournal.com,The Fergus Falls Daily Journal,Fergus Falls,Minnesota,4949,"Boone Newspapers, Inc.",WordPress,https://www.fergusfallsjournal.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=fergusfallsjournal.com,6494,1873,6494|919|323
ffledger.com,The Fairfield Ledger,Fairfield,Iowa,4941,"Cedar Rapids Press",,https://www.ffledger.com/,,,1849,||324
floridatoday.com,Florida Today,Melbourne,Florida,5248,"Gannett",Presto,https://www.floridatoday.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=floridatoday.com,13338,1966,13338||325
fltimes.com,Finger Lakes Times,Geneva,New York,4990,"Community Media Group",BLOX,https://www.fltimes.com/,https://www.fltimes.com/search/?f=rss&t=article&c=news&l=50,5865,1895,5865|840|326
focusdailynews.com,Focus Daily News,DeSoto,Texas,4887,"‎Publishers Newspapers",WordPress,http://www.focusdailynews.com/,https://www.focusdailynews.com/feed/,14067,,14067|246|327
fortmorgantimes.com,Fort Morgan Times,Fort Morgan,Colorado,4959,"Digital First Media",,http://www.fortmorgantimes.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=fortmorgantimes.com,5541,1884,5541|99|328
fosters.com,Foster's Daily Democrat,Dover,New Hampshire,4896,"GateHouse Media",NewsCycle,https://www.fosters.com/,https://www.fosters.com//news?template=rss&mime=xml,9244,1873,9244|10936|329
fredericknewspost.com,The Frederick News-Post,Frederick,Maryland,4972,"Ogden Newspapers Inc.",BLOX,https://www.fredericknewspost.com/,https://www.fredericknewspost.com/search/?f=rss&t=article&c=news&l=50,22998,1883,22998||330
fredericksburg.com,The Free Lance-Star,Fredericksburg,Virginia,4973,"BH Media Group",BLOX,https://www.fredericksburg.com/,https://www.fredericksburg.com/search/?f=rss&t=article&c=news&l=50,10483,1885,10483||331
freemanjournal.net,The Daily Freeman-Journal,Webster City,Iowa,5659,"Ogden Newspapers Inc.",WordPress,http://www.freemanjournal.net/,http://www.freemanjournal.net/wp-json/wp/v2/posts/,33992,1857,33992||332
freep.com,Detroit Free Press,Detroit,Michigan,4888,"Gannett",Presto,https://www.freep.com/,https://rssfeeds.freep.com/detroit/home&x=1,18044,1831,18044||333
fremonttribune.com,Fremont Tribune,Fremont,Nebraska,4975,"Lee Enterprises",BLOX,https://fremonttribune.com/,https://fremonttribune.com/search/?f=rss&t=article&c=news&l=50,9352,1868,9352||334
fresnobee.com,The Fresno Bee,Fresno,California,4977,"The McClatchy Company",Escenic,https://www.fresnobee.com/,https://www.fresnobee.com/?widgetName=rssfeed&widgetContentId=6199&getXmlFeed=true,4000,1922,4000||335
fstribune.com,The Fort Scott Tribune,Fort Scott,Kansas,4961,"Rust Communications",,http://www.fstribune.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=fstribune.com,7554,1884,7554||336
ftimes.com,The Times,Frankfort,Indiana,4968,"Paxton Media Group, LLC",,https://www.ftimes.com/,,69118,1877,69118||337
fultonsun.com,The Fulton Sun,Fulton,Missouri,4979,"WEHCO Media, Inc.",,http://www.fultonsun.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=fultonsun.com,7373,1875,7373||338
gadsdentimes.com,The Gadsden Times,Gadsden,Alabama,4980,"GateHouse Media",NewsCycle,https://www.gadsdentimes.com/,https://www.gadsdentimes.com//news?template=rss&mime=xml,90000,1867,90000||339
gainesville.com,The Gainesville Sun,Gainesville,Florida,4981,"GateHouse Media",NewsCycle,https://www.gainesville.com/,https://www.gainesville.com//news?template=rss&mime=xml,4483,1876,4483||340
gainesvilleregister.com,Gainesville Daily Register,Gainesville,Texas,4982,"Community Newspaper Holdings, Inc.",BLOX,https://www.gainesvilleregister.com/,https://www.gainesvilleregister.com/search/?f=rss&t=article&c=news&l=50,5910,1890,5910|508|341
gainesvilletimes.com,The Times,Frankfort,Indiana,4968,"Morris Multimedia, Inc.",,https://www.gainesvilletimes.com/,https://www.gainesvilletimes.com/rss/,69118,1877,69118||342
galesburg.com,The Register-Mail,Galesburg,Illinois,4983,"GateHouse Media",NewsCycle,https://www.galesburg.com/,https://www.galesburg.com//news?template=rss&mime=xml,10519,,10519|1657|343
gallupindependent.com,Gallup Independent,Gallup,New Mexico,4985,"New Mexico Press Association",WordPress,http://gallupindependent.com/,http://gallupindependent.com/?feed=rss2,6113,1904,6113||344
galvnews.com,The Galveston County Daily News,Galveston,Texas,4986,"Southern Newspapers Inc.",BLOX,https://www.galvnews.com/,https://www.galvnews.com/search/?f=rss&t=article&c=news&l=50,5221,1842,5221||345
gastongazette.com,The Gaston Gazette,Gastonia,North Carolina,4989,"GateHouse Media",NewsCycle,https://www.gastongazette.com/,https://www.gastongazette.com//news?template=rss&mime=xml,9145,1880,9145|504|346
gazette.com,The Gazette,Colorado Springs,Colorado,4826,"Clarity Media",BLOX,https://gazette.com/,https://gazette.com/search/?f=rss&t=article&c=news&l=50,4508,1872,4508|9|347
gazettenet.com,Daily Hampshire Gazette,Northampton,Massachusetts,5345,"Newspapers of New England Inc.",WordPress,https://www.gazettenet.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=gazettenet.com,7382,1786,7382|117|348
gazettetimes.com,Corvallis Gazette-Times,Corvallis,Oregon,4851,"Lee Enterprises",BLOX,https://www.gazettetimes.com/,http://www.gazettetimes.com/search/?f=rss&t=article&l=10,15329,1862,15329||349
gazettextra.com,The Janesville Gazette,Janesville,Wisconsin,5085,"The Gazette - gazettextra.com/",BLOX,https://www.gazettextra.com/,http://www.gazettextra.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,4100,,4100||350
gbtribune.com,Great Bend Tribune,Great Bend,Kansas,5004,"Morris Multimedia, Inc.",,https://www.gbtribune.com/,https://www.gbtribune.com/rss/,8122,1876,8122|1116|351
gcdailyworld.com,Greene County Daily World,Linton,Indiana,5176,"Rust Communications",,http://www.gcdailyworld.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=gcdailyworld.com,4995,1905,4995|161|352
gctelegram.com,The Garden City Telegram,Garden City,Kansas,4987,"GateHouse Media",NewsCycle,http://www.gctelegram.com/,http://www.gctelegram.com//news?template=rss&mime=xml,9193,1906,9193|87|353
gettysburgtimes.com,Gettysburg Times,Gettysburg,Pennsylvania,4991,"Sample News Group LLC",BLOX,http://www.gettysburgtimes.com/,http://www.gettysburgtimes.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,9500,1802,9500||354
gillettenewsrecord.com,The News-Record,Gillette,Wyoming,4992,"Turner Family",BLOX,https://www.gillettenewsrecord.com/,https://www.gillettenewsrecord.com/search/?f=rss&t=article&c=news&l=50,36485,,36485|2384|355
gjsentinel.com,The Daily Sentinel,Nacogdoches,Texas,5306,"Cox Media Group",BLOX,https://www.gjsentinel.com/,https://www.gjsentinel.com/search/?f=rss&t=article&c=news&l=50,4454,1899,4454||356
glasgowdailytimes.com,Glasgow Daily Times,Glasgow,Kentucky,4993,"Community Newspaper Holdings, Inc.",BLOX,https://www.glasgowdailytimes.com/,https://www.glasgowdailytimes.com/search/?f=rss&t=article&c=news&l=50,26280,1865,26280|462|357
globegazette.com,Globe Gazette, Mason City,Mason City,Iowa,5234,"Lee Enterprises",BLOX,https://globegazette.com/,https://globegazette.com/search/?f=rss&t=article&c=news&l=50,5690,1862,5690||358
gloucestertimes.com,Gloucester Daily Times,Gloucester,Massachusetts,4996,"Community Newspaper Holdings, Inc.",BLOX,https://www.gloucestertimes.com/,https://www.gloucestertimes.com/search/?f=rss&t=article&c=news&l=50,8240,1888,8240||359
gmtoday.com,The Freeman,Waukesha,Wisconsin,5653,"Conley Media LLC",,http://www.gmtoday.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=gmtoday.com,29316,1856,29316||360
godanriver.com,Danville Register & Bee,Danville,Virginia,4870,"BH Media Group",BLOX,https://www.godanriver.com/,https://www.godanriver.com/search/?f=rss&t=article&c=news&l=50,2970,,2970||362
goerie.com,Erie Times-News,Erie,Pennsylvania,4935,"GateHouse Media",NewsCycle,https://www.goerie.com/,https://www.goerie.com//news?template=rss&mime=xml,7864,1888,7864|84|363
gosanangelo.com,San Angelo Standard-Times,San Angelo,Texas,5487,"Gannett",Presto,https://www.gosanangelo.com/,https://rssfeeds.gosanangelo.com/sanangelo/home&x=1,5710,1884,5710||364
goshennews.com,The Goshen News,Goshen,Indiana,4999,"Community Newspaper Holdings, Inc.",BLOX,https://www.goshennews.com/,https://www.goshennews.com/search/?f=rss&t=article&c=news&l=50,7911,1837,7911|1701|365
goskagit.com,Skagit Valley Herald,Mount Vernon,Washington,5296,"Adams Publishing Group, LLC",BLOX,https://www.goskagit.com/,https://www.goskagit.com/search/?f=rss&t=article&c=news&l=50,24332,1884,24332||366
goupstate.com,Herald-Journal,Spartanburg,South Carolina,5548,"GateHouse Media",NewsCycle,https://www.goupstate.com/,https://www.goupstate.com//news?template=rss&mime=xml,22816,1842,22816||367
grandforksherald.com,Grand Forks Herald,Grand Forks,North Dakota,5000,"Forum Communications Co.",Drupal,https://www.grandforksherald.com/,https://www.grandforksherald.com/latest/rss/,2731,1879,2731|40|368
grandhaventribune.com,Grand Haven Tribune,Grand Haven,Michigan,5001,"Sandusky Newspapers, Inc.",,https://www.grandhaventribune.com/,https://www.grandhaventribune.com/rss/,24600,1885,24600|14400|369
greatfallstribune.com,Great Falls Tribune,Great Falls,Montana,5005,"Gannett",Presto,https://www.greatfallstribune.com/,https://rssfeeds.greatfallstribune.com/greatfalls/home&x=1,1400,1884,1400||370
greeleytribune.com,Greeley Daily Tribune,Greeley,Colorado,5006,"Swift Communications, Inc.",,https://www.greeleytribune.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=greeleytribune.com,13394,1870,13394|309003|371
greenbaypressgazette.com,Green Bay Press-Gazette,Green Bay,Wisconsin,5007,"Gannett",Presto,https://www.greenbaypressgazette.com/,https://rssfeeds.greenbaypressgazette.com/greenbay/home&x=1,3400,1915,3400||372
greenevillesun.com,The Greeneville Sun,Greeneville,Tennessee,5009,"Adams Publishing Group, LLC",BLOX,https://www.greenevillesun.com/,https://www.greenevillesun.com/search/?f=rss&t=article&c=news&l=50,,1897,||373
greenfieldreporter.com,Daily Reporter,Greenfield,Indiana,5010,"AIM Media",WordPress,http://www.greenfieldreporter.com/,http://www.greenfieldreporter.com/feed/,5092,1908,5092|18|374
greensboro.com,News & Record,Greensboro,North Carolina,5012,"BH Media Group",BLOX,https://www.greensboro.com/,https://www.greensboro.com/search/?f=rss&t=article&c=news&l=50,7945,1890,7945||375
greensburgdailynews.com,Greensburg Daily News,Greensburg,Indiana,5013,"Community Newspaper Holdings, Inc.",BLOX,https://www.greensburgdailynews.com/,https://www.greensburgdailynews.com/search/?f=rss&t=article&c=news&l=50,4000,1894,4000||376
greenvilleonline.com,The Greenville News,Greenville,South Carolina,5017,"Gannett",Presto,https://www.greenvilleonline.com/,https://rssfeeds.greenvilleonline.com/greenville/home&x=1,10218,1874,10218|359|377
greenwichtime.com,Greenwich Time,Old Greenwich,Connecticut,5357,"Hearst Communications, Inc.",,https://www.greenwichtime.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=greenwichtime.com,4677,1877,4677||378
griffindailynews.com,Griffin Daily News,Griffin,Georgia,5022,"Paxton Media Group, LLC",,https://griffindailynews.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=griffindailynews.com,1367,,1367||379
guardonline.com,Batesville Daily Guard,Batesville,Arkansas,4702,"Paxton Media Group, LLC",,http://www.guardonline.com/,,9623,,9623|557|380
guymondailyherald.com,Guymon Daily Herald,Guymon,Oklahoma,5024,"Horizon Publications Inc.",Drupal,https://www.guymondailyherald.com/,https://www.guymondailyherald.com/rss.xml,4476,1886,4476||381
gwcommonwealth.com,The Greenwood Commonwealth,Greenwood,Mississippi,5020,"Emmerich Newspapers",BLOX,http://www.gwcommonwealth.com/,http://www.gwcommonwealth.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,2174,1896,2174||382
hammondstar.com,The Daily Star,Hammond,Louisiana,5027,"Paxton Media Group, LLC",,http://www.hammondstar.com/,,8428,1959,8428||383
hanfordsentinel.com,The Sentinel,Carlisle,Pennsylvania,4781,"Lee Enterprises",BLOX,https://hanfordsentinel.com/,https://hanfordsentinel.com/search/?f=rss&t=article&c=news&l=50,9830,1860,9830|10500|384
hannibal.net,Hannibal Courier-Post,Hannibal,Missouri,5028,"GateHouse Media",NewsCycle,https://www.hannibal.net/,https://www.hannibal.net//news?template=rss&mime=xml,16000,1838,16000||385
harlanenterprise.net,The Harlan Daily Enterprise,Harlan,Kentucky,5029,"Boone Newspapers, Inc.",WordPress,http://www.harlanenterprise.net/,http://www.harlanenterprise.net/wp-json/wp/v2/posts/,8507,1928,8507||386
harrisondaily.com,Harrison Daily Times,Harrison,Arkansas,5031,"Community Publishers, Inc.",BLOX,http://harrisondaily.com/,http://harrisondaily.com/search/?f=rss&t=article&l=10,20617,1876,20617|1953|387
hartfordcitynewstimes.com,News Times,Hartford City,Indiana,5034,"Community Media Group",BLOX,http://www.hartfordcitynewstimes.com/,http://www.hartfordcitynewstimes.com/search/?f=rss&t=article&l=10,6936,1885,6936||388
hastingstribune.com,Hastings Tribune,Hastings,Nebraska,5035,"Seaton Group",BLOX,http://www.hastingstribune.com/,http://www.hastingstribune.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,17553,1905,17553|898|389
havasunews.com,Today's News-Herald,Lake Havasu City,Arizona,5139,"River City Newspapers",BLOX,https://www.havasunews.com/,http://www.havasunews.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,4500,,4500||390
havredailynews.com,The Havre Daily News,Havre,Montana,5036,"Stevenson Newspapers",,https://www.havredailynews.com/,,9303,1914,9303||391
hawaiitribune-herald.com,Hawaii Tribune-Herald,Hilo,Hawaii,5050,"Oahu Publications Inc.",WordPress,https://www.hawaiitribune-herald.com/,https://www.hawaiitribune-herald.com/feed/,10000,,10000||392
hcpress.com,High Country Press,Boone,North Carolina,4735,"High Country Press",WordPress,https://www.hcpress.com/,https://www.hcpress.com/feed/,2883,,2883|10998|393
hdnews.net,The Hays Daily News,Hays,Kansas,5037,"GateHouse Media",NewsCycle,http://www.hdnews.net,http://www.hdnews.net/news?template=rss&mime=xml,6000,1997,6000||394
helenair.com,Helena Independent Record,Helena,Montana,5039,"Lee Enterprises",BLOX,https://helenair.com/,https://helenair.com/search/?f=rss&t=article&c=news&l=50,17314,1867,17314|796|395
hendersondispatch.com,Daily Dispatch,Henderson,North Carolina,5040,"Paxton Media Group, LLC",,https://hendersondispatch.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=hendersondispatch.com,56544,1914,56544||396
herald-citizen.com,Herald-Citizen,Cookeville,Tennessee,4842,"Cleveland Newspapers, Inc.",,http://www.herald-citizen.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=herald-citizen.com,4300,,4300||397
herald-dispatch.com,The Herald-Dispatch,Huntington,West Virginia,5064,"HD Media Company LLC",BLOX,https://www.herald-dispatch.com/,https://www.herald-dispatch.com/search/?f=rss&t=article&c=news&l=50,5147,1909,5147|318|398
herald-review.com,Herald & Review, Decatur,Decatur,Illinois,4876,"Lee Enterprises",BLOX,https://herald-review.com/,https://herald-review.com/search/?f=rss&t=article&c=news&l=50,202480,1873,202480|60000|399
herald-zeitung.com,New Braunfels Herald-Zeitung,New Braunfels,Texas,5318,"Southern Newspapers Inc.",BLOX,http://herald-zeitung.com/,http://herald-zeitung.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,10500,1852,10500||400
heraldandnews.com,Herald and News,Klamath Falls,Oregon,5125,"Adams Publishing Group, LLC",BLOX,https://www.heraldandnews.com/,https://www.heraldandnews.com/search/?f=rss&t=article&c=news&l=50,11040,1906,11040||401
heraldargus.com,Herald-Argus,La Porte,,5132,"Paxton Media Group, LLC",BLOX,https://www.heraldargus.com/,https://www.heraldargus.com/search/?f=rss&t=article&c=news&l=50,24547,1880,24547||402
heraldbanner.com,Herald-Banner,Greenville,Texas,5018,"Community Newspaper Holdings, Inc.",BLOX,https://www.heraldbanner.com/,https://www.heraldbanner.com/search/?f=rss&t=article&c=news&l=50,50470,1869,50470||403
heraldbulletin.com,The Herald Bulletin,Anderson,Indiana,4662,"Community Newspaper Holdings, Inc.",BLOX,https://www.heraldbulletin.com/,http://www.heraldbulletin.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,2913,1868,2913||404
heraldcourier.com,Bristol Herald Courier,Bristol,Virginia,4751,"BH Media Group",BLOX,https://www.heraldcourier.com/,http://www.heraldcourier.com/search/?f=rss&t=article&l=10,106443,1870,106443||405
heralddemocrat.com,Herald Democrat,Sherman,Texas,5532,"GateHouse Media",NewsCycle,https://www.heralddemocrat.com/,https://www.heralddemocrat.com//news?template=rss&mime=xml,14084,1879,14084||406
heraldextra.com,Daily Herald,Arlington Heights,Illinois,4670,"Ogden Newspapers Inc.",BLOX,https://www.heraldextra.com/,https://www.heraldextra.com/rss/feed/?feed=news_top5,13088,1872,13088|2413|407
heraldmailmedia.com,The Herald-Mail,Hagerstown,Maryland,5025,"GateHouse Media",BLOX,https://www.heraldmailmedia.com/,https://www.heraldmailmedia.com/search/?f=rss&t=article&c=news&l=50,4193,1873,4193||408
heraldnet.com,The Herald,Jasper,Indiana,5086,"The Washington Post; Black Press Group Ltd.",,https://www.heraldnet.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=heraldnet.com,5013,1895,5013||409
heraldnews.com,The Herald News,Fall River,Massachusetts,4944,"GateHouse Media",NewsCycle,https://www.heraldnews.com/,https://www.heraldnews.com//news?template=rss&mime=xml,4100,1892,4100||410
heraldnews.suntimes.com,The Herald News,Fall River,Massachusetts,4944,"Paddock Publications",,http://www.heraldnews.suntimes.com/,,4100,1892,4100||411
heraldonline.com,The Herald,Jasper,Indiana,5086,"The McClatchy Company",Escenic,https://www.heraldonline.com/,https://www.heraldonline.com/?widgetName=rssfeed&widgetContentId=6199&getXmlFeed=true,5013,1895,5013||412
heraldpalladium.com,The Herald-Palladium,Saint Joseph,Michigan,5474,"Paxton Media Group, LLC",BLOX,https://www.heraldpalladium.com/,https://www.heraldpalladium.com/search/?f=rss&t=article&c=news&l=50,16956,1868,16956|231|413
heraldstandard.com,Herald-Standard,Uniontown,Pennsylvania,5617,"Ogden Newspapers Inc.",BLOX,https://www.heraldstandard.com/,https://www.heraldstandard.com/search/?f=rss&t=article&c=news&l=50,12940,,12940|560|414
heraldstaronline.com,Herald-Star,Steubenville,Ohio,5565,"Ogden Newspapers Inc.",WordPress,http://www.heraldstaronline.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=heraldstaronline.com,6068,,6068|1381|415
heraldsun.com,The Herald-Sun,Durham,North Carolina,4908,"The McClatchy Company",Escenic,https://www.heraldsun.com/,https://www.heraldsun.com/?widgetName=rssfeed&widgetContentId=6199&getXmlFeed=true,11120,1889,11120|597|416
heraldtribune.com,Sarasota Herald-Tribune,Sarasota,Florida,5508,"GateHouse Media",NewsCycle,https://www.heraldtribune.com/,https://www.heraldtribune.com//news?template=rss&mime=xml,10524,1925,10524|1596|417
hibbingmn.com,Hibbing Daily Tribune,Hibbing,Minnesota,5045,"Adams Publishing Group, LLC",BLOX,https://www.hibbingmn.com/,https://www.hibbingmn.com/search/?f=rss&t=article&c=news&l=50,6000,1893,6000||418
hickoryrecord.com,The Hickory Daily Record,Hickory,North Carolina,5046,"BH Media Group",BLOX,https://www.hickoryrecord.com/,https://www.hickoryrecord.com/search/?f=rss&t=article&c=news&l=50,6003,,6003|28|419
hillsdale.net,Hillsdale Daily News,Hillsdale,Michigan,5049,"GateHouse Media",NewsCycle,https://www.hillsdale.net/,https://www.hillsdale.net//news?template=rss&mime=xml,285027,1846,285027||420
hjnews.com,The Herald Journal,Logan,Utah,5182,"Pioneer Newspapers Inc",BLOX,https://www.hjnews.com/,https://www.hjnews.com/search/?f=rss&t=article&c=news&l=50,28191,1930,28191||421
hobbsnews.com,Hobbs News-Sun,Hobbs,New Mexico,5051,"Shearman Corporation",WordPress,https://www.hobbsnews.com/,https://www.hobbsnews.com/feed/,74573,1928,74573||422
hollandsentinel.com,The Holland Sentinel,Holland,Michigan,5052,"GateHouse Media",NewsCycle,https://www.hollandsentinel.com/,https://www.hollandsentinel.com//news?template=rss&mime=xml,3303,1896,3303|205|423
homenewshere.com,Daily Times Chronicle,Woburn,Massachusetts,5689,"Woburn Daily Times, Inc.",BLOX,http://homenewshere.com/,http://homenewshere.com/search/?f=rss&t=article&l=10,2806,1901,2806||424
hotsr.com,The Sentinel-Record,Hot Springs,Arkansas,5058,"WEHCO Media, Inc.",,https://www.hotsr.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=hotsr.com,8320,1877,8320|834|429
houmatoday.com,The Courier,Russellville,Arkansas,5465,"GateHouse Media",NewsCycle,https://www.houmatoday.com/,https://www.houmatoday.com//news?template=rss&mime=xml,9496,1875,9496|85|430
hpenews.com,High Point Enterprise,High Point,North Carolina,5047,"Paxton Media Group, LLC",,https://hpenews.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=hpenews.com,3541,1883,3541||431
hsvvoice.com,Hope Star,Hope,Arkansas,5055,"GateHouse Media",NewsCycle,https://www.hsvvoice.com/,https://www.hsvvoice.com//news?template=rss&mime=xml,2000,1899,2000||432
htrnews.com,Herald Times Reporter,Manitowoc,Wisconsin,5211,"Gannett",Presto,https://www.htrnews.com/,https://rssfeeds.htrnews.com/manitowoc/home&x=1,8214,1898,8214||433
hudsonvalley360.com,Register-Star,Hudson,New York,5062,"Johnson Newspaper Corp.",Drupal,https://www.hudsonvalley360.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=hudsonvalley360.com,4816,1792,4816||434
huntingdondailynews.com,The Huntingdon Daily News,Huntingdon,Pennsylvania,5063,"Sample News Group LLC",BLOX,https://www.huntingdondailynews.com/,http://www.huntingdondailynews.com/search/?f=rss&t=article&l=10,4967,1922,4967||436
hutchnews.com,The Hutchinson News,Hutchinson,Kansas,5067,"GateHouse Media",NewsCycle,http://www.hutchnews.com/,http://www.hutchnews.com//news?template=rss&mime=xml,46915,1872,46915||438
iberianet.com,The Daily Iberian,New Iberia,Louisiana,5324,"Wick Communications",BLOX,https://www.iberianet.com/,https://www.iberianet.com/search/?f=rss&t=article&c=news&l=50,3186,1893,3186|0|439
idahopress.com,Idaho Press-Tribune,Nampa,Idaho,5307,"Pioneer Newspapers Inc",BLOX,https://www.idahopress.com/,https://www.idahopress.com/search/?f=rss&t=article&c=news&l=50,9700,1883,9700||440
idahostatejournal.com,Idaho State Journal,Pocatello,Idaho,5408,"Adams Publishing Group, LLC",BLOX,https://www.idahostatejournal.com/,https://www.idahostatejournal.com/search/?f=rss&t=article&c=news&l=50,95416,1890,95416||441
idahostatesman.com,Idaho Statesman,Boise,Idaho,4734,"The McClatchy Company",Escenic,https://www.idahostatesman.com/,https://www.idahostatesman.com/?widgetName=rssfeed&widgetContentId=6199&getXmlFeed=true,17870,1864,17870|3592|442
indeonline.com,The Independent,Massillon,Ohio,5236,"GateHouse Media",NewsCycle,https://www.indeonline.com/,https://www.indeonline.com//news?template=rss&mime=xml,3250,1863,3250||443
independentmail.com,Anderson Independent-Mail,Anderson,South Carolina,4663,"Gannett",Presto,https://www.independentmail.com/,https://rssfeeds.independentmail.com/anderson/home&x=1,21904,1899,21904||444
indexjournal.com,The Index-Journal,Greenwood,South Carolina,5021,"Index Journal Co.",BLOX,http://www.indexjournal.com/,http://www.indexjournal.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,6154,,6154|457|445
indianagazette.com,The Indiana Gazette,Indiana,Pennsylvania,5071,"Indiana Printing and Publishing Company ",BLOX,https://www.indianagazette.com/,https://www.indianagazette.com/search/?f=rss&t=article&c=news&l=50,8994,,8994||446
indystar.com,The Indianapolis Star,Indianapolis,Indiana,5072,"Gannett",Presto,https://www.indystar.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=indystar.com,71165,1903,|71165|447
inforum.com,InForum,Fargo,North Dakota,4945,"Forum Communications Co.",,https://www.inforum.com/,https://www.inforum.com/latest/rss/,3800,1891,3800||448
iolaregister.com,The Iola Register,Iola,Kansas,5073,"Lynn Family",Drupal,https://www.iolaregister.com/,https://www.iolaregister.com/rss.xml,4100,1897,4100|21000|449
ironmountaindailynews.com,The Daily News,West Bend,Wisconsin,5765,"Ogden Newspapers Inc.",WordPress,http://www.ironmountaindailynews.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=ironmountaindailynews.com,12000,1856,12000|12000|450
irontontribune.com,The Ironton Tribune,Ironton,Ohio,5076,"Boone Newspapers, Inc.",WordPress,https://www.irontontribune.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=irontontribune.com,6998,1928,6998|183|451
islandpacket.com,The Island Packet,Bluffton,South Carolina,4731,"The McClatchy Company",Escenic,https://www.islandpacket.com/,https://www.islandpacket.com/?widgetName=rssfeed&widgetContentId=6199&getXmlFeed=true,6789,1970,6789|7802|452
itemlive.com,The Daily Item,Sunbury,Pennsylvania,5576,"Hastings & Sons Publishing Co.",WordPress,https://www.itemlive.com/,https://www.itemlive.com/feed/,12072,1937,12072|949|454
itemonline.com,The Huntsville Item,Huntsville,Texas,5065,"Community Newspaper Holdings, Inc.",BLOX,https://www.itemonline.com/,https://www.itemonline.com/search/?f=rss&t=article&c=news&l=50,27295,1850,27295||455
ithacajournal.com,The Ithaca Journal,Ithaca,New York,5078,"Gannett",Presto,https://www.ithacajournal.com/,https://rssfeeds.ithacajournal.com/ithaca/home&x=1,5500,,5500||456
ivpressonline.com,Imperial Valley Press,El Centro,California,4917,"Imperial Valley News Media Inc.",BLOX,https://www.ivpressonline.com/,https://www.ivpressonline.com/search/?f=rss&t=article&c=news&l=50,8871,1901,8871|652|457
jacksonsun.com,The Jackson Sun,Jackson,Tennessee,5080,"Gannett",Presto,https://www.jacksonsun.com/,https://rssfeeds.jacksonsun.com/jackson/home&x=1,11623,1879,11623|579|458
jacksonville.com,The Florida Times-Union,Jacksonville,Florida,5081,"GateHouse Media",NewsCycle,https://www.jacksonville.com/,https://www.jacksonville.com//news?template=rss&mime=xml,11352,1864,11352|204|459
jamestownsun.com,The Jamestown Sun,Jamestown,North Dakota,5083,"Forum Communications Co.",Drupal,https://www.jamestownsun.com/,https://www.jamestownsun.com/latest/rss/,29041,,29041|3980|460
